name,latitude,longitude,datetime,windspeed,winddir
"kenitra, morocco",34.26,-6.585,2024-10-13T04:00:00,5.4,165
"kenitra, morocco",34.26,-6.585,2024-10-13T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-13T06:00:00,5.4,150
"kenitra, morocco",34.26,-6.585,2024-10-13T07:00:00,7.4,324
"kenitra, morocco",34.26,-6.585,2024-10-13T08:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2024-10-13T09:00:00,13,220
"kenitra, morocco",34.26,-6.585,2024-10-13T10:00:00,10.2,230
"kenitra, morocco",34.26,-6.585,2024-10-13T11:00:00,9.4,220
"kenitra, morocco",34.26,-6.585,2024-10-13T12:00:00,7.6,250
"kenitra, morocco",34.26,-6.585,2024-10-13T13:00:00,9.3,274
"kenitra, morocco",34.26,-6.585,2024-10-13T14:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-13T15:00:00,14.8,340
"kenitra, morocco",34.26,-6.585,2024-10-13T16:00:00,11.2,355
"kenitra, morocco",34.26,-6.585,2024-10-13T17:00:00,11.2,350
"kenitra, morocco",34.26,-6.585,2024-10-13T18:00:00,9.4,340
"kenitra, morocco",34.26,-6.585,2024-10-13T19:00:00,17.8,314
"kenitra, morocco",34.26,-6.585,2024-10-13T20:00:00,7.6,20
"kenitra, morocco",34.26,-6.585,2024-10-13T21:00:00,7.6,100
"kenitra, morocco",34.26,-6.585,2024-10-13T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-13T23:00:00,5.4,180
"kenitra, morocco",34.26,-6.585,2024-10-14T00:00:00,5.4,230
"kenitra, morocco",34.26,-6.585,2024-10-14T01:00:00,5.3,260
"kenitra, morocco",34.26,-6.585,2024-10-14T02:00:00,5.4,150
"kenitra, morocco",34.26,-6.585,2024-10-14T03:00:00,7.6,240
"kenitra, morocco",34.26,-6.585,2024-10-14T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T07:00:00,3.4,29
"kenitra, morocco",34.26,-6.585,2024-10-14T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T10:00:00,2.9,323
"kenitra, morocco",34.26,-6.585,2024-10-14T11:00:00,9.4,310
"kenitra, morocco",34.26,-6.585,2024-10-14T12:00:00,11.2,310
"kenitra, morocco",34.26,-6.585,2024-10-14T13:00:00,18.2,308
"kenitra, morocco",34.26,-6.585,2024-10-14T14:00:00,9.4,270
"kenitra, morocco",34.26,-6.585,2024-10-14T15:00:00,13,260
"kenitra, morocco",34.26,-6.585,2024-10-14T16:00:00,8.5,280
"kenitra, morocco",34.26,-6.585,2024-10-14T17:00:00,5.4,270
"kenitra, morocco",34.26,-6.585,2024-10-14T18:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T19:00:00,3.4,137
"kenitra, morocco",34.26,-6.585,2024-10-14T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-14T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-15T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-15T01:00:00,3.4,78
"kenitra, morocco",34.26,-6.585,2024-10-15T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-15T03:00:00,5.4,190
"kenitra, morocco",34.26,-6.585,2024-10-15T04:00:00,19.4,215
"kenitra, morocco",34.26,-6.585,2024-10-15T05:00:00,11.2,220
"kenitra, morocco",34.26,-6.585,2024-10-15T06:00:00,16.6,220
"kenitra, morocco",34.26,-6.585,2024-10-15T07:00:00,9.6,68
"kenitra, morocco",34.26,-6.585,2024-10-15T08:00:00,14.8,220
"kenitra, morocco",34.26,-6.585,2024-10-15T09:00:00,24.1,210
"kenitra, morocco",34.26,-6.585,2024-10-15T10:00:00,26.9,230
"kenitra, morocco",34.26,-6.585,2024-10-15T11:00:00,27.7,230
"kenitra, morocco",34.26,-6.585,2024-10-15T12:00:00,22.3,240
"kenitra, morocco",34.26,-6.585,2024-10-15T13:00:00,24.5,221
"kenitra, morocco",34.26,-6.585,2024-10-15T14:00:00,27.7,210
"kenitra, morocco",34.26,-6.585,2024-10-15T15:00:00,33.5,230
"kenitra, morocco",34.26,-6.585,2024-10-15T16:00:00,18.4,270
"kenitra, morocco",34.26,-6.585,2024-10-15T17:00:00,14.8,290
"kenitra, morocco",34.26,-6.585,2024-10-15T18:00:00,16.6,270
"kenitra, morocco",34.26,-6.585,2024-10-15T19:00:00,34.8,241
"kenitra, morocco",34.26,-6.585,2024-10-15T20:00:00,22.3,220
"kenitra, morocco",34.26,-6.585,2024-10-15T21:00:00,27.7,210
"kenitra, morocco",34.26,-6.585,2024-10-15T22:00:00,25,220
"kenitra, morocco",34.26,-6.585,2024-10-15T23:00:00,33.5,220
"kenitra, morocco",34.26,-6.585,2024-10-16T00:00:00,29.5,210
"kenitra, morocco",34.26,-6.585,2024-10-16T01:00:00,23,201
"kenitra, morocco",34.26,-6.585,2024-10-16T02:00:00,31.7,220
"kenitra, morocco",34.26,-6.585,2024-10-16T03:00:00,35.3,210
"kenitra, morocco",34.26,-6.585,2024-10-16T04:00:00,28.6,230
"kenitra, morocco",34.26,-6.585,2024-10-16T05:00:00,27.7,230
"kenitra, morocco",34.26,-6.585,2024-10-16T06:00:00,25.9,220
"kenitra, morocco",34.26,-6.585,2024-10-16T07:00:00,16.6,211
"kenitra, morocco",34.26,-6.585,2024-10-16T08:00:00,24.1,230
"kenitra, morocco",34.26,-6.585,2024-10-16T09:00:00,18.4,240
"kenitra, morocco",34.26,-6.585,2024-10-16T10:00:00,27.7,240
"kenitra, morocco",34.26,-6.585,2024-10-16T11:00:00,27.7,230
"kenitra, morocco",34.26,-6.585,2024-10-16T12:00:00,20.5,240
"kenitra, morocco",34.26,-6.585,2024-10-16T13:00:00,33,230
"kenitra, morocco",34.26,-6.585,2024-10-16T14:00:00,25.9,240
"kenitra, morocco",34.26,-6.585,2024-10-16T15:00:00,14.8,270
"kenitra, morocco",34.26,-6.585,2024-10-16T16:00:00,13.9,270
"kenitra, morocco",34.26,-6.585,2024-10-16T17:00:00,13,270
"kenitra, morocco",34.26,-6.585,2024-10-16T18:00:00,9.4,270
"kenitra, morocco",34.26,-6.585,2024-10-16T19:00:00,12.7,241
"kenitra, morocco",34.26,-6.585,2024-10-16T20:00:00,7.6,250
"kenitra, morocco",34.26,-6.585,2024-10-16T21:00:00,9.4,230
"kenitra, morocco",34.26,-6.585,2024-10-16T22:00:00,11.2,240
"kenitra, morocco",34.26,-6.585,2024-10-16T23:00:00,9.4,230
"kenitra, morocco",34.26,-6.585,2024-10-17T00:00:00,16.6,240
"kenitra, morocco",34.26,-6.585,2024-10-17T01:00:00,14.9,230
"kenitra, morocco",34.26,-6.585,2024-10-17T02:00:00,13,240
"kenitra, morocco",34.26,-6.585,2024-10-17T03:00:00,13,240
"kenitra, morocco",34.26,-6.585,2024-10-17T04:00:00,5.4,280
"kenitra, morocco",34.26,-6.585,2024-10-17T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-17T06:00:00,5.4,230
"kenitra, morocco",34.26,-6.585,2024-10-17T07:00:00,3.7,266
"kenitra, morocco",34.26,-6.585,2024-10-17T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-17T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-17T10:00:00,2.9,296
"kenitra, morocco",34.26,-6.585,2024-10-17T11:00:00,9.4,340
"kenitra, morocco",34.26,-6.585,2024-10-17T12:00:00,9.4,330
"kenitra, morocco",34.26,-6.585,2024-10-17T13:00:00,13,312
"kenitra, morocco",34.26,-6.585,2024-10-17T14:00:00,11.2,340
"kenitra, morocco",34.26,-6.585,2024-10-17T15:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-17T16:00:00,14.8,355
"kenitra, morocco",34.26,-6.585,2024-10-17T17:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-17T18:00:00,13,10
"kenitra, morocco",34.26,-6.585,2024-10-17T19:00:00,7.7,1
"kenitra, morocco",34.26,-6.585,2024-10-17T20:00:00,9.4,30
"kenitra, morocco",34.26,-6.585,2024-10-17T21:00:00,7.6,40
"kenitra, morocco",34.26,-6.585,2024-10-17T22:00:00,7.6,30
"kenitra, morocco",34.26,-6.585,2024-10-17T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T00:00:00,5.4,150
"kenitra, morocco",34.26,-6.585,2024-10-18T01:00:00,1.7,194
"kenitra, morocco",34.26,-6.585,2024-10-18T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T06:00:00,2.5,130
"kenitra, morocco",34.26,-6.585,2024-10-18T07:00:00,1.9,98
"kenitra, morocco",34.26,-6.585,2024-10-18T08:00:00,11.2,150
"kenitra, morocco",34.26,-6.585,2024-10-18T09:00:00,13,150
"kenitra, morocco",34.26,-6.585,2024-10-18T10:00:00,9.4,140
"kenitra, morocco",34.26,-6.585,2024-10-18T11:00:00,14.8,90
"kenitra, morocco",34.26,-6.585,2024-10-18T12:00:00,13,70
"kenitra, morocco",34.26,-6.585,2024-10-18T13:00:00,16.3,68
"kenitra, morocco",34.26,-6.585,2024-10-18T14:00:00,18.4,360
"kenitra, morocco",34.26,-6.585,2024-10-18T15:00:00,24.1,10
"kenitra, morocco",34.26,-6.585,2024-10-18T16:00:00,20.5,15
"kenitra, morocco",34.26,-6.585,2024-10-18T17:00:00,22.3,20
"kenitra, morocco",34.26,-6.585,2024-10-18T18:00:00,24.1,20
"kenitra, morocco",34.26,-6.585,2024-10-18T19:00:00,22.3,2
"kenitra, morocco",34.26,-6.585,2024-10-18T20:00:00,13,50
"kenitra, morocco",34.26,-6.585,2024-10-18T21:00:00,7.6,60
"kenitra, morocco",34.26,-6.585,2024-10-18T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-18T23:00:00,5.4,160
"kenitra, morocco",34.26,-6.585,2024-10-19T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-19T01:00:00,10.7,160
"kenitra, morocco",34.26,-6.585,2024-10-19T02:00:00,11.2,150
"kenitra, morocco",34.26,-6.585,2024-10-19T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-19T04:00:00,9.4,155
"kenitra, morocco",34.26,-6.585,2024-10-19T05:00:00,5.4,150
"kenitra, morocco",34.26,-6.585,2024-10-19T06:00:00,7.6,160
"kenitra, morocco",34.26,-6.585,2024-10-19T07:00:00,2.1,93
"kenitra, morocco",34.26,-6.585,2024-10-19T08:00:00,5.4,160
"kenitra, morocco",34.26,-6.585,2024-10-19T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-19T10:00:00,8.4,135
"kenitra, morocco",34.26,-6.585,2024-10-19T11:00:00,9.4,60
"kenitra, morocco",34.26,-6.585,2024-10-19T12:00:00,9.4,20
"kenitra, morocco",34.26,-6.585,2024-10-19T13:00:00,14.7,342
"kenitra, morocco",34.26,-6.585,2024-10-19T14:00:00,20.5,10
"kenitra, morocco",34.26,-6.585,2024-10-19T15:00:00,22.3,20
"kenitra, morocco",34.26,-6.585,2024-10-19T16:00:00,19.5,10
"kenitra, morocco",34.26,-6.585,2024-10-19T17:00:00,18.4,20
"kenitra, morocco",34.26,-6.585,2024-10-19T18:00:00,20.5,20
"kenitra, morocco",34.26,-6.585,2024-10-19T19:00:00,20.3,2
"kenitra, morocco",34.26,-6.585,2024-10-19T20:00:00,13,50
"kenitra, morocco",34.26,-6.585,2024-10-19T21:00:00,9.4,60
"kenitra, morocco",34.26,-6.585,2024-10-19T22:00:00,6.6,65
"kenitra, morocco",34.26,-6.585,2024-10-19T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T01:00:00,1.7,360
"kenitra, morocco",34.26,-6.585,2024-10-20T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T06:00:00,5.4,80
"kenitra, morocco",34.26,-6.585,2024-10-20T07:00:00,3.7,358
"kenitra, morocco",34.26,-6.585,2024-10-20T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T10:00:00,7.6,35
"kenitra, morocco",34.26,-6.585,2024-10-20T11:00:00,7.6,10
"kenitra, morocco",34.26,-6.585,2024-10-20T12:00:00,9.4,330
"kenitra, morocco",34.26,-6.585,2024-10-20T13:00:00,13,331
"kenitra, morocco",34.26,-6.585,2024-10-20T14:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-20T15:00:00,13,350
"kenitra, morocco",34.26,-6.585,2024-10-20T16:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-20T17:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-20T18:00:00,16.6,10
"kenitra, morocco",34.26,-6.585,2024-10-20T19:00:00,13,342
"kenitra, morocco",34.26,-6.585,2024-10-20T20:00:00,9.4,30
"kenitra, morocco",34.26,-6.585,2024-10-20T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-20T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T01:00:00,3.4,204
"kenitra, morocco",34.26,-6.585,2024-10-21T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T05:00:00,5.4,230
"kenitra, morocco",34.26,-6.585,2024-10-21T06:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2024-10-21T07:00:00,3.4,253
"kenitra, morocco",34.26,-6.585,2024-10-21T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T09:00:00,7.6,210
"kenitra, morocco",34.26,-6.585,2024-10-21T10:00:00,7.6,235
"kenitra, morocco",34.26,-6.585,2024-10-21T11:00:00,5.4,300
"kenitra, morocco",34.26,-6.585,2024-10-21T12:00:00,11.2,340
"kenitra, morocco",34.26,-6.585,2024-10-21T13:00:00,7.7,281
"kenitra, morocco",34.26,-6.585,2024-10-21T14:00:00,13,330
"kenitra, morocco",34.26,-6.585,2024-10-21T15:00:00,14.8,320
"kenitra, morocco",34.26,-6.585,2024-10-21T16:00:00,11.2,335
"kenitra, morocco",34.26,-6.585,2024-10-21T17:00:00,11.2,330
"kenitra, morocco",34.26,-6.585,2024-10-21T18:00:00,7.6,360
"kenitra, morocco",34.26,-6.585,2024-10-21T19:00:00,5.5,323
"kenitra, morocco",34.26,-6.585,2024-10-21T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-21T22:00:00,2.9,96
"kenitra, morocco",34.26,-6.585,2024-10-21T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T01:00:00,5.5,257
"kenitra, morocco",34.26,-6.585,2024-10-22T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T07:00:00,8.9,68
"kenitra, morocco",34.26,-6.585,2024-10-22T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T10:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T11:00:00,7.6,350
"kenitra, morocco",34.26,-6.585,2024-10-22T12:00:00,9.4,310
"kenitra, morocco",34.26,-6.585,2024-10-22T13:00:00,21.6,55
"kenitra, morocco",34.26,-6.585,2024-10-22T14:00:00,9.4,330
"kenitra, morocco",34.26,-6.585,2024-10-22T15:00:00,13,340
"kenitra, morocco",34.26,-6.585,2024-10-22T16:00:00,18.4,360
"kenitra, morocco",34.26,-6.585,2024-10-22T17:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-22T18:00:00,11.2,10
"kenitra, morocco",34.26,-6.585,2024-10-22T19:00:00,23.2,1
"kenitra, morocco",34.26,-6.585,2024-10-22T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-22T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T01:00:00,7.2,59
"kenitra, morocco",34.26,-6.585,2024-10-23T02:00:00,5.4,180
"kenitra, morocco",34.26,-6.585,2024-10-23T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T04:00:00,5.4,205
"kenitra, morocco",34.26,-6.585,2024-10-23T05:00:00,5.4,180
"kenitra, morocco",34.26,-6.585,2024-10-23T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T07:00:00,3.4,98
"kenitra, morocco",34.26,-6.585,2024-10-23T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T10:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T11:00:00,5.4,330
"kenitra, morocco",34.26,-6.585,2024-10-23T12:00:00,7.6,330
"kenitra, morocco",34.26,-6.585,2024-10-23T13:00:00,7.7,293
"kenitra, morocco",34.26,-6.585,2024-10-23T14:00:00,5.4,330
"kenitra, morocco",34.26,-6.585,2024-10-23T15:00:00,5.4,320
"kenitra, morocco",34.26,-6.585,2024-10-23T16:00:00,5.4,310
"kenitra, morocco",34.26,-6.585,2024-10-23T17:00:00,7.9,310.1
"kenitra, morocco",34.26,-6.585,2024-10-23T18:00:00,7.6,310
"kenitra, morocco",34.26,-6.585,2024-10-23T19:00:00,7.4,226
"kenitra, morocco",34.26,-6.585,2024-10-23T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-23T23:00:00,5.4,190
"kenitra, morocco",34.26,-6.585,2024-10-24T00:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2024-10-24T01:00:00,9.3,267
"kenitra, morocco",34.26,-6.585,2024-10-24T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T07:00:00,5.1,39
"kenitra, morocco",34.26,-6.585,2024-10-24T08:00:00,7.6,120
"kenitra, morocco",34.26,-6.585,2024-10-24T09:00:00,9.4,100
"kenitra, morocco",34.26,-6.585,2024-10-24T10:00:00,7.6,135
"kenitra, morocco",34.26,-6.585,2024-10-24T11:00:00,7.6,120
"kenitra, morocco",34.26,-6.585,2024-10-24T12:00:00,7.6,140
"kenitra, morocco",34.26,-6.585,2024-10-24T13:00:00,9.4,67
"kenitra, morocco",34.26,-6.585,2024-10-24T14:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-24T15:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-24T16:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2024-10-24T17:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-24T18:00:00,16.6,30
"kenitra, morocco",34.26,-6.585,2024-10-24T19:00:00,9.2,38
"kenitra, morocco",34.26,-6.585,2024-10-24T20:00:00,9.4,350
"kenitra, morocco",34.26,-6.585,2024-10-24T21:00:00,5.4,330
"kenitra, morocco",34.26,-6.585,2024-10-24T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-24T23:00:00,5.4,210
"kenitra, morocco",34.26,-6.585,2024-10-25T00:00:00,5.4,210
"kenitra, morocco",34.26,-6.585,2024-10-25T01:00:00,9.2,248
"kenitra, morocco",34.26,-6.585,2024-10-25T02:00:00,5.4,200
"kenitra, morocco",34.26,-6.585,2024-10-25T03:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2024-10-25T04:00:00,7.6,295
"kenitra, morocco",34.26,-6.585,2024-10-25T05:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2024-10-25T06:00:00,5.4,290
"kenitra, morocco",34.26,-6.585,2024-10-25T07:00:00,7.6,243
"kenitra, morocco",34.26,-6.585,2024-10-25T08:00:00,5.4,270
"kenitra, morocco",34.26,-6.585,2024-10-25T09:00:00,13,230
"kenitra, morocco",34.26,-6.585,2024-10-25T10:00:00,12.1,240
"kenitra, morocco",34.26,-6.585,2024-10-25T11:00:00,13,280
"kenitra, morocco",34.26,-6.585,2024-10-25T12:00:00,11.2,270
"kenitra, morocco",34.26,-6.585,2024-10-25T13:00:00,22,242
"kenitra, morocco",34.26,-6.585,2024-10-25T14:00:00,13,300
"kenitra, morocco",34.26,-6.585,2024-10-25T15:00:00,16.6,300
"kenitra, morocco",34.26,-6.585,2024-10-25T16:00:00,17.5,340
"kenitra, morocco",34.26,-6.585,2024-10-25T17:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-25T18:00:00,18.4,10
"kenitra, morocco",34.26,-6.585,2024-10-25T19:00:00,22.2,342
"kenitra, morocco",34.26,-6.585,2024-10-25T20:00:00,16.6,10
"kenitra, morocco",34.26,-6.585,2024-10-25T21:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-25T22:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2024-10-25T23:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-26T00:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-26T01:00:00,18.2,331
"kenitra, morocco",34.26,-6.585,2024-10-26T02:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2024-10-26T03:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-26T04:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-26T05:00:00,9.4,340
"kenitra, morocco",34.26,-6.585,2024-10-26T06:00:00,11.2,340
"kenitra, morocco",34.26,-6.585,2024-10-26T07:00:00,13,341
"kenitra, morocco",34.26,-6.585,2024-10-26T08:00:00,9.4,20
"kenitra, morocco",34.26,-6.585,2024-10-26T09:00:00,11.2,20
"kenitra, morocco",34.26,-6.585,2024-10-26T10:00:00,12.1,30
"kenitra, morocco",34.26,-6.585,2024-10-26T11:00:00,11.2,20
"kenitra, morocco",34.26,-6.585,2024-10-26T12:00:00,11.2,330
"kenitra, morocco",34.26,-6.585,2024-10-26T13:00:00,12.9,302
"kenitra, morocco",34.26,-6.585,2024-10-26T14:00:00,11.2,340
"kenitra, morocco",34.26,-6.585,2024-10-26T15:00:00,11.2,320
"kenitra, morocco",34.26,-6.585,2024-10-26T16:00:00,11.2,330
"kenitra, morocco",34.26,-6.585,2024-10-26T17:00:00,9.4,340
"kenitra, morocco",34.26,-6.585,2024-10-26T18:00:00,5.4,350
"kenitra, morocco",34.26,-6.585,2024-10-26T19:00:00,8.9,243
"kenitra, morocco",34.26,-6.585,2024-10-26T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-26T21:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2024-10-26T22:00:00,5.4,210
"kenitra, morocco",34.26,-6.585,2024-10-26T23:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2024-10-27T00:00:00,13,230
"kenitra, morocco",34.26,-6.585,2024-10-27T01:00:00,11.3,229
"kenitra, morocco",34.26,-6.585,2024-10-27T02:00:00,16.6,240
"kenitra, morocco",34.26,-6.585,2024-10-27T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-27T04:00:00,19.4,220
"kenitra, morocco",34.26,-6.585,2024-10-27T05:00:00,16.6,220
"kenitra, morocco",34.26,-6.585,2024-10-27T06:00:00,16.6,240
"kenitra, morocco",34.26,-6.585,2024-10-27T07:00:00,9.9,220
"kenitra, morocco",34.26,-6.585,2024-10-27T08:00:00,18.4,230
"kenitra, morocco",34.26,-6.585,2024-10-27T09:00:00,14.8,230
"kenitra, morocco",34.26,-6.585,2024-10-27T10:00:00,9.4,185
"kenitra, morocco",34.26,-6.585,2024-10-27T11:00:00,7.6,200
"kenitra, morocco",34.26,-6.585,2024-10-27T12:00:00,5.4,310
"kenitra, morocco",34.26,-6.585,2024-10-27T13:00:00,23.5,340
"kenitra, morocco",34.26,-6.585,2024-10-27T14:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-27T15:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2024-10-27T16:00:00,13,20
"kenitra, morocco",34.26,-6.585,2024-10-27T17:00:00,14.8,20
"kenitra, morocco",34.26,-6.585,2024-10-27T18:00:00,11.2,360
"kenitra, morocco",34.26,-6.585,2024-10-27T19:00:00,5.4,333
"kenitra, morocco",34.26,-6.585,2024-10-27T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-27T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-27T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-27T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-28T00:00:00,7.6,100
"kenitra, morocco",34.26,-6.585,2024-10-28T01:00:00,3.8,83
"kenitra, morocco",34.26,-6.585,2024-10-28T02:00:00,11.2,140
"kenitra, morocco",34.26,-6.585,2024-10-28T03:00:00,11.2,130
"kenitra, morocco",34.26,-6.585,2024-10-28T04:00:00,14.8,140
"kenitra, morocco",34.26,-6.585,2024-10-28T05:00:00,9.4,140
"kenitra, morocco",34.26,-6.585,2024-10-28T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-28T07:00:00,3.7,355
"kenitra, morocco",34.26,-6.585,2024-10-28T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-28T09:00:00,7.6,140
"kenitra, morocco",34.26,-6.585,2024-10-28T10:00:00,0,0
"kenitra, morocco",34.26,-6.585,2024-10-28T11:00:00,7.6,50
"kenitra, morocco",34.26,-6.585,2024-10-28T12:00:00,7.6,10
"kenitra, morocco",34.26,-6.585,2024-10-28T13:00:00,9.4,56
"kenitra, morocco",34.26,-6.585,2024-10-28T14:00:00,13,360
"kenitra, morocco",34.26,-6.585,2024-10-28T15:00:00,14.8,360
"kenitra, morocco",34.26,-6.585,2024-10-28T16:00:00,13,20
